batch_size,dts,fps
1,0.0032395859889220446,308.6814189898212
1,0.0033011389896273613,302.9257487013238
1,0.0035246099869254977,283.71933453899555
1,0.003516664990456775,284.3603251130587
1,0.003398498985916376,294.24754991661666
1,0.0032249100040644407,310.0861725566522
1,0.003191948984749615,313.2882150616335
1,0.003339952992973849,299.40541142455226
1,0.0034000670129898936,294.1118502016338
1,0.0034474499989300966,290.0694717284794
1,0.0034900490136351436,286.5289272709744
1,0.0034220560046378523,292.22198545106147
1,0.0033615069987718016,297.48562188487824
1,0.0034122509823646396,293.06167839594696
1,0.0033223589998669922,300.9909525250083
1,0.003418422013055533,292.53263528634864
1,0.0034678709926083684,288.3613612304094
1,0.0033655430015642196,297.12887327103687
1,0.0032899759826250374,303.95358667697946
1,0.0032763470080681145,305.21797524421754
1,0.003452780016232282,289.6216947789257
1,0.0034891920222435147,286.5993025391048
1,0.003295861999504268,303.4107617826263
1,0.003412203019252047,293.0657977728416
1,0.0034594570170156658,289.062704083735
1,0.003427773015573621,291.7346030372011
1,0.0035115729842800647,284.77266583283557
1,0.0035106680006720126,284.8460748235321
1,0.0032979650131892413,303.2172858113394
1,0.0032442290103062987,308.23964548223637
1,0.0033801390090957284,295.84582092898154
1,0.003343701013363898,299.0698019958309
1,0.0032789929828140885,304.9716804034703
1,0.0034073069982696325,293.4869093122047
1,0.0033589569793548435,297.7114640486019
1,0.0032421159849036485,308.4405384188372
1,0.0033626249933149666,297.38671483975764
1,0.003275770985055715,305.271645839122
1,0.0034038930025417358,293.7812672881567
1,0.0032977149821817875,303.24027558573124
1,0.0035619179834611714,280.74762098488424
1,0.003454054007306695,289.51487089796603
1,0.003353726991917938,298.1757317783692
1,0.0036233659775462,275.98647395734935
1,0.003355997003382072,297.9740443725755
1,0.003331168001750484,300.1950065185885
1,0.003478414990240708,287.4872615273543
1,0.0033338670036755502,299.95197735767846
1,0.0032617319957353175,306.5855813130846
1,0.003259123011957854,306.83100832063093
1,0.0032816390157677233,304.7257773311349
1,0.003334873996209353,299.86140439988696
1,0.003407657000934705,293.45676508102326
1,0.003368021978531033,296.91017646985523
1,0.003390132973436266,294.973680335138
1,0.0034942820202559233,286.18182339122114
1,0.0032763939816504717,305.2135993413874
1,0.003354886983288452,298.07263403544
1,0.003451519994996488,289.7274248590924
1,0.0034177610068582,292.5892120582348
1,0.0033691980061121285,296.8065391781309
1,0.0033212540147360414,301.0910925701886
1,0.0033931359939742833,294.71262035351805
1,0.003406830015592277,293.52799976025517
1,0.0034055020078085363,293.6424637856863
1,0.0033944330061785877,294.60001071748593
1,0.0033979550062213093,294.29465610024323
1,0.003497720987070352,285.9004488055486
1,0.003384588984772563,295.45685000425476
1,0.0034029090020339936,293.8662184038063
1,0.003388513985555619,295.11461492050734
1,0.0034194659965578467,292.4433233161654
1,0.0034060030011460185,293.5992715401395
1,0.003480749001028016,287.29448739471206
1,0.003377341985469684,296.09083246597277
1,0.003307304985355586,302.36098709610985
1,0.003354610991664231,298.0971571621476
1,0.0033898410038091242,294.9990866463388
1,0.0033482880098745227,298.66009048530896
1,0.003487283014692366,286.7561926539581
1,0.0033108119969256222,302.0407081189108
1,0.003476324985967949,287.6601019859942
1,0.003304927988210693,302.5784536205298
1,0.0033325940021313727,300.0665545699375
1,0.003373106010258198,296.4626658512443
1,0.003328282997244969,300.45521995207844
1,0.0034048749948851764,293.6965384932504
1,0.0033754140022210777,296.2599548801965
1,0.0031886410142760724,313.613227554571
1,0.003433005011174828,291.28999134719714
1,0.003408464981475845,293.38720081759675
1,0.003532360016833991,283.09685174624053
1,0.0036727100086864084,272.27850759653705
1,0.0035548410087358207,281.30653313117426
1,0.0033174149866681546,301.43952566041486
1,0.003253601986216381,307.3516687770718
1,0.003384363983059302,295.4764927784299
1,0.0034864020126406103,286.8286549784881
1,0.0032749929814599454,305.3441658229796
1,0.0032275720150209963,309.8304221706095
1,0.0032574119977653027,306.9921768219785
1,0.0033645560033619404,297.21603652927087
1,0.0033772900060284883,296.09538956233916
1,0.0032842840009834617,304.4803676236754
1,0.003330110019305721,300.2903790573518
1,0.003390205994946882,294.9673269088972
1,0.0033519559947308153,298.3332721467624
1,0.0033329510188195854,300.03441225312844
1,0.0034290220064576715,291.62834129287006
1,0.0034090510162059218,293.33676593462735
1,0.003326228994410485,300.64075614770843
1,0.0035199749981984496,284.09292694175605
1,0.003371856000740081,296.57257005652446
1,0.0033018630056176335,302.85932465963833
1,0.0031986070098355412,312.6360934385046
1,0.0032875050092116,304.1820460190925
1,0.003383469011168927,295.55465018268876
1,0.0035406959941610694,282.4303474935694
1,0.0033066610048990697,302.41987265051483
1,0.0034469130041543394,290.11466166821305
1,0.0033245890226680785,300.78905789007
1,0.003263576014433056,306.4123512299188
1,0.0032757609733380377,305.27257884173054
1,0.00344267301261425,290.4719665027477
1,0.0034002340107690543,294.09740530588454
1,0.0033372229954693466,299.6503384273726
1,0.0032871669973246753,304.21332436528763
1,0.0032685570186004043,305.9454047487291
1,0.003271737979957834,305.6479480098489
1,0.0033101480221375823,302.1012937524871
1,0.0032176199893001467,310.7887206461278
1,0.003261242003645748,306.6316449015738
1,0.003361025999765843,297.52819528015203
1,0.003464369016001001,288.65285290950976
1,0.0033299550123047084,300.30435735763473
1,0.0033129789808299392,301.8431465416326
1,0.003407301992410794,293.48734049031634
1,0.0034771200153045356,287.59432967470275
1,0.0033394030178897083,299.4547212908542
1,0.003349717997480184,298.5325931174646
1,0.003475523990346119,287.7263983150962
1,0.0035056580090895295,285.25315287663057
1,0.0033514300012029707,298.3800943600366
1,0.0035634450032375753,280.6273140434181
1,0.0033269739942625165,300.5734345157297
1,0.003356883011292666,297.8953977949088
1,0.0034126429818570614,293.02801532899554
1,0.0034934559953399003,286.2494908577498
1,0.0033951299847103655,294.5395329496667
1,0.0033748210116755217,296.3120107823208
1,0.003422826004680246,292.1562470989285
1,0.0033741719962563366,296.36900582113356
1,0.003410053002880886,293.25057386356707
1,0.003339757997309789,299.4228925585359
1,0.0034423060133121908,290.5029349897335
1,0.003254643001127988,307.25336070758664
1,0.0034723610151559114,287.98848841905317
1,0.0033626620133873075,297.38344086287486
1,0.0033412339980714023,299.29062154198454
1,0.0032410009880550206,308.5466507679521
1,0.003371463011717424,296.60713954877406
1,0.003337129019200802,299.6587768247231
1,0.0033364190021529794,299.7225466449818
1,0.003387733013369143,295.18264752672684
1,0.003431936987908557,291.38064117237946
1,0.003249889996368438,307.7027225898235
1,0.003175015008309856,314.95914110098215
1,0.0031826549966353923,314.203079208136
1,0.003328060993226245,300.4752623330359
1,0.003345256991451606,298.93069577475734
1,0.0032426219840999693,308.39240741086957
1,0.0034048259840346873,293.7007661152213
1,0.00331649900181219,301.5227803335938
1,0.0032594350050203502,306.80163846180346
1,0.003274201008025557,305.41802337390106
1,0.0032835580059327185,304.5476882677889
1,0.0033126340131275356,301.87457957538646
1,0.0033403589914087206,299.3690206866875
1,0.0033402330009266734,299.380312607705
1,0.0034506639931350946,289.799297175687
1,0.0035008949926123023,285.64124377058755
1,0.0034034269920084625,293.82149296814225
1,0.0034052630071528256,293.6630732778876
1,0.003493364987662062,286.25694810929303
1,0.003287737985374406,304.16049102712196
1,0.0034846990020014346,286.9688312894889
1,0.0033826669969130307,295.62472478449234
1,0.0034410149964969605,290.6119272999464
1,0.0035448870039545,282.0964388665844
1,0.0036333869793452322,275.2252941084213
1,0.0037609759892802685,265.8884297188423
1,0.003429642994888127,291.57553759691524
1,0.003228073997888714,309.7822418736494
1,0.003262302983785048,306.5319208456113
1,0.003421920002438128,292.2335996421591
1,0.003329370985738933,300.3570356933522
1,0.003336832014610991,299.68544883928786
1,0.003332658001454547,300.060792185561
1,0.0033548060164321214,298.07982789523925
1,0.003214930009562522,311.0487621894067
1,0.003259378019720316,306.807002424901
1,0.0032849689887370914,304.4168768194219
1,0.0033655050210654736,297.132226438757
1,0.003236356977140531,308.98939982929375
1,0.003197832003934309,312.71186190196823
1,0.003161767002893612,316.27883999194495
1,0.0033761450031306595,296.1958088508378
1,0.003407115989830345,293.50336266356294
1,0.0033515599789097905,298.3685228050981
1,0.0033139309962280095,301.7564340169492
1,0.0033452150237280875,298.93444603915066
1,0.0032680229924153537,305.99539915137285
1,0.0034794340026564896,287.40306591144326
1,0.003409333003219217,293.3125039577429
1,0.003531633992679417,283.1550500626226
1,0.003395751991774887,294.48558152131756
1,0.0033490810019429773,298.58937404614807
1,0.003554459981387481,281.33668833982784
1,0.003415971004869789,292.7425316474893
1,0.003209918999345973,311.53434096117434
1,0.0033281339856330305,300.46867233014785
1,0.0032493479957338423,307.7540482930506
1,0.003316815011203289,301.49405276516023
1,0.0033692770230118185,296.79957841700224
1,0.0032926599960774183,303.7058187578769
1,0.003352061001351103,298.3239265624741
1,0.003321122989291325,301.10297126135157
1,0.0033751699957065284,296.28137287072224
1,0.0033128609939012676,301.85389662920545
1,0.00325869198422879,306.87159290897586
1,0.0033940980210900307,294.62908666345623
1,0.0033177130098920316,301.41244797799527
1,0.003451936994679272,289.6924253082761
1,0.0034922619815915823,286.3473603272612
1,0.003294015012215823,303.58088724292685
1,0.003201201994670555,312.382661782926
1,0.0033591199899092317,297.69701677939213
1,0.0033758750068955123,296.21949804344496
1,0.0032795610022731125,304.91885935553114
1,0.00342203100444749,292.2241203251333
1,0.0035342230112291873,282.9476229492955
1,0.003202446998329833,312.26121791290484
1,0.0032148269820027053,311.0587305625515
1,0.003331049985717982,300.20564215113626
1,0.003461348998825997,288.9047017042127
1,0.003424245020141825,292.03517683982267
1,0.003518131998134777,284.2417511708413
1,0.003497510013403371,285.91769463639537
1,0.003448966017458588,289.9419695462416
1,0.003442151006311178,290.5160169227037
1,0.0036297170154284686,275.5035711460155
1,0.00356933701550588,280.1640740719661
1,0.0034269409952685237,291.8054327111761
1,0.0032918319921009243,303.78221075668466
1,0.003541413985658437,282.373087148148
1,0.00328810399514623,304.12663391308814
1,0.0034210599842481315,292.307064069143
1,0.003272817994002253,305.54708567130655
1,0.0032887669804040343,304.0653247732216
1,0.0032277069985866547,309.8174649799003
1,0.0034442700271029025,290.3372825391206
1,0.00333544600289315,299.80998017434695
1,0.003494886012049392,286.1323649905259
1,0.0034124999947380275,293.0402934921524
1,0.0032658890122547746,306.19534106873965
1,0.003307498001959175,302.34334212980826
1,0.0032824319787323475,304.65216232331284
1,0.0033491119975224137,298.5866106417982
1,0.0034969670232385397,285.9620903928057
1,0.0034625899861566722,288.8011586696574
1,0.003283746016677469,304.5302514022723
1,0.0031470819958485663,317.7546696651493
1,0.003210292023140937,311.49814184866705
1,0.0032192899961955845,310.62749897702787
1,0.0034367390035185963,290.9735068552432
1,0.0034703910059761256,288.15196854705067
1,0.0034732070052996278,287.91834131226267
1,0.0033241750206798315,300.8265189946252
1,0.003206609020708129,311.85591805612955
1,0.003158695006277412,316.5864377575728
1,0.003395487990928814,294.5084779187973
1,0.0033433870121371,299.0978897656236
1,0.003490461007459089,286.495107054056
1,0.003277983982115984,305.06555415029396
1,0.003276231000199914,305.2287826893099
1,0.003329714003484696,300.32609375863956
1,0.003438810002990067,290.79827007903714
1,0.0033106370246969163,302.0566714321539
1,0.0033352799946442246,299.82490273853915
1,0.003187701018759981,313.7057064369861
1,0.003225839987862855,309.9967771998846
1,0.0032012570009101182,312.37729420527614
1,0.003458154998952523,289.17153808979083
1,0.0033081650035455823,302.28238280987586
1,0.0032652519876137376,306.2550773396221
1,0.003316065005492419,301.56224270142286
1,0.003297961986390874,303.2175640976233
1,0.0033054419909603894,302.53140207414503
1,0.0034190219885203987,292.48130119009727
1,0.003279935015598312,304.8840892408913
1,0.003297155984910205,303.2916867071529
1,0.00330074701923877,302.96172174704367
1,0.003289593994850293,303.988881778558
1,0.0032925620034802705,303.7148575920484
1,0.0034142779768444598,292.887693029675
1,0.0032588989997748286,306.85209945723824
1,0.0033089619828388095,302.20957665463555
1,0.0031561609939672053,316.8406180519417
1,0.0032935139897745103,303.6270691743638
1,0.0032894040050450712,304.00643960616145
1,0.0033154269913211465,301.62027473918687
1,0.0031920320179779083,313.28006560331465
1,0.0033467850007582456,298.79421587387316
1,0.003323582001030445,300.88019482894043
1,0.0033763689862098545,296.1761596805066
1,0.003326455014757812,300.6203287173588
1,0.0033142440079245716,301.7279348198067
1,0.0035324650234542787,283.08843636394556
1,0.00326840000343509,305.96010248103033
1,0.0032072220055852085,311.79631414930196
1,0.003368778998265043,296.8434558975257
1,0.003361723996931687,297.46641928746084
1,0.003400746005354449,294.05312788003204
1,0.0033503810118418187,298.47351583761093
1,0.003513321018544957,284.6309787012148
1,0.0033857920207083225,295.35186859788143
1,0.0035957339860033244,278.1073360522714
1,0.0038227099867071956,261.59452416671024
1,0.0032707520003896207,305.7400866470088
1,0.0037260389945004135,268.3815176051532
1,0.0034850770025514066,286.9377059008754
1,0.003457914019236341,289.1916902609521
1,0.0033003510034177452,302.9980747394534
1,0.0032821340137161314,304.6798198431178
1,0.003234680974856019,309.1494981338961
1,0.003226728003937751,309.91146411462194
1,0.0032731720129959285,305.5140383791507
1,0.0033461879938840866,298.84752495308857
1,0.0032154129876289517,311.0020404369272
1,0.003200226987246424,312.4778348489685
1,0.003262059995904565,306.5547541294382
1,0.0033549650106579065,298.065701675947
1,0.003516640019370243,284.36234430929306
1,0.0032404169905930758,308.6022579510594
1,0.003573688998585567,279.8228946043684
1,0.0035147889866493642,284.51210123805936
1,0.003475367004284635,287.73939522563853
1,0.0033930939971469343,294.71626805530434
1,0.0033457090030424297,298.8903096744658
1,0.0032324569765478373,309.36219948330717
1,0.0032894129981286824,304.0056084684079
1,0.0033710799762047827,296.64084123148467
1,0.003218084020772949,310.7439064812891
1,0.0033618939924053848,297.4513777825918
1,0.003208823996828869,311.64065121310904
1,0.003247369983000681,307.941505044019
1,0.003312950022518635,301.84578493573554
1,0.0032344420033041388,309.1723391479741
1,0.0032141720002982765,311.12211789138837
1,0.0032512609905097634,307.5729702779753
1,0.0033070069912355393,302.3882328190626
1,0.003444193978793919,290.3436932289679
1,0.0033717929909471422,296.5781122046577
1,0.0034063319908455014,293.5709151919116
1,0.003413711005123332,292.93633775653234
1,0.0032673579989932477,306.057677275684
1,0.0033158720179926604,301.5797939648386
1,0.003198366001015529,312.659651735444
1,0.003365620010299608,297.122074666706
1,0.003253097995184362,307.39928569023243
1,0.0032394670124631375,308.69275598508017
1,0.0032354120048694313,309.07964688730766
1,0.00327702600043267,305.15473477109083
1,0.0033537230046931654,298.176086278029
1,0.003443071007495746,290.4383899788728
1,0.0032754639978520572,305.30025689666184
1,0.0032796649902593344,304.909191325949
1,0.003424379014177248,292.0237496667007
1,0.003295892005553469,303.40799950818564
1,0.0034166109981015325,292.6876956597219
1,0.0032444940006826073,308.21447035796973
1,0.0033508659980725497,298.43031639439164
1,0.003239726007450372,308.66807801039596
1,0.003320561983855441,301.1538422899485
1,0.003333550994284451,299.9804117934757
1,0.0033062080037780106,302.46130880371044
1,0.003383077011676505,295.5888963061008
1,0.0031806500046513975,314.401143960384
1,0.0032145110017154366,311.0893070412097
1,0.003176655009156093,314.79653821950876
1,0.0033951340010389686,294.5391845193689
1,0.003260547004174441,306.6970047417539
1,0.003438556013861671,290.8197499091922
1,0.0033998569997493178,294.1300178430249
1,0.0034343090082984418,291.17938938623894
1,0.003234282979974523,309.18754054349233
1,0.003270922024967149,305.72419408562433
1,0.0033157859870698303,301.587618712299
1,0.0033497000113129616,298.5341960840356
1,0.0033042560098692775,302.63998824944616
1,0.0031363979796878994,318.83708842954593
1,0.0033420070249121636,299.2213937749824
1,0.0032550269970670342,307.2171139904699
1,0.0032460590009577572,308.0658730186197
1,0.0032978169911075383,303.23089567931424
1,0.003273100999649614,305.5206668254509
1,0.003459480998571962,289.0607002648055
1,0.00315750201116316,316.7060532232631
1,0.0032585109875071794,306.88863834859075
1,0.0031535210146103054,317.105862103657
1,0.003289944987045601,303.95645031682085
1,0.00323375899461098,309.23764005496014
1,0.0032086950086522847,311.653179034931
1,0.0032148530008271337,311.0562130656409
1,0.003146139992168173,317.8498103992018
1,0.003311384003609419,301.9885337701689
1,0.0032522590190637857,307.47858462019605
1,0.0034231379977427423,292.12961927313825
1,0.003227806999348104,309.80786651802987
1,0.003357480018166825,297.8424278295474
1,0.0031736770179122686,315.09192471571265
1,0.0032367450185120106,308.95235623463407
1,0.003316993999760598,301.47778382239295
1,0.003346379002323374,298.83046699304083
1,0.0034193980100098997,292.4491378519299
1,0.0033591930114198476,297.69054549721295
1,0.0032669320062268525,306.0975857758825
1,0.0032252089877147228,310.0574269168731
1,0.003544426988810301,282.1330508872052
1,0.0033188179950229824,301.312094094836
1,0.003240527003072202,308.59178122939375
1,0.0033513550006318837,298.3867718613678
1,0.003398016997380182,294.2892871845504
1,0.0032838220067787915,304.5232043441151
1,0.0033112349919974804,302.0021238047973
1,0.003364339005202055,297.23520681291814
1,0.003210817987564951,311.44711530608714
1,0.003352167987031862,298.31440544405365
1,0.0034167970006819814,292.67176241386403
1,0.0032805879891384393,304.82340461857996
1,0.003260634985053912,306.68872921495256
1,0.003539291996276006,282.54238448033846
1,0.003268329019192606,305.9667475727507
1,0.003203494008630514,312.1591603748613
1,0.003201282990630716,312.37475816000267
1,0.0033249559928663075,300.75586027168475
1,0.0034623639949131757,288.82000895029427
1,0.003343969990964979,299.04574583560395
1,0.0034135699970647693,292.9484383973
1,0.0032928000146057457,303.6929043866432
1,0.0033952679950743914,294.52756054919007
1,0.003477174002910033,287.58986440227153
1,0.003351229999680072,298.3979016944423
1,0.003415297018364072,292.80030246944676
1,0.003224279993446544,310.1467620779006
1,0.00314719500602223,317.74325966026163
1,0.0032679419964551926,306.0029832490055
1,0.0032281759777106345,309.7724556853875
1,0.0034505499934311956,289.8088716012513
1,0.003398912987904623,294.2117093195976
1,0.0032659750140737742,306.1872781300498
1,0.003251059999456629,307.59198543463873
1,0.003455894999206066,289.3606432573134
1,0.003271084016887471,305.70905389080417
1,0.00328957597957924,303.9905465651859
1,0.0033998249855358154,294.1327874977068
1,0.003362482995726168,297.39927347470143
1,0.0033913240185938776,294.8700845207423
1,0.0032429439888801426,308.36178590470234
1,0.0034410599910188466,290.6081273241374
1,0.003298703988548368,303.149359103319
1,0.003378126013558358,296.02211284790036
1,0.0032223959860857576,310.32809261120616
1,0.0033437889942433685,299.0619329513882
1,0.0032323930063284934,309.36832187242226
1,0.0032053329923655838,311.9800664647903
1,0.00335636202362366,297.9416382861944
1,0.0032005260000005364,312.4486412545414
1,0.003449001000262797,289.9390286995582
1,0.003218357975129038,310.7174552140694
1,0.003136298997560516,318.8471509820405
1,0.0033055489766411483,302.5216104999676
1,0.003648823971161619,274.0609050761212
1,0.003424502006964758,292.0132614804133
1,0.00341885001398623,292.49601354522235
1,0.0034948070242535323,286.1388320042058
1,0.0032626510073896497,306.49922340301737
1,0.003315740992547944,301.59171124870073
1,0.0032753760169725865,305.3084576604719
1,0.0032846230024006218,304.4489426242017
1,0.003237034019548446,308.9247730981512
1,0.0033916930260602385,294.83800341494685
1,0.0034695139911491424,288.22480686085623
1,0.003429617005167529,291.57774716338986
1,0.0034916849981527776,286.3946777928234
1,0.0034983360092155635,285.85018630735567
1,0.0032432870066259056,308.32917282899723
1,0.003226458007702604,309.9373981042601
1,0.0033391269971616566,299.4794749795457
1,0.00348924397258088,286.59503544555315
1,0.00325468901428394,307.2490169141425
1,0.0032287229842040688,309.71997439616695
1,0.0035549199965316802,281.3002826999312
1,0.0032525319838896394,307.4527798506441
1,0.0031719920225441456,315.2593048446365
1,0.0036589869996532798,273.2996865238271
1,0.0032013180025387555,312.3713418057705
1,0.003378192981472239,296.01624462679257
1,0.0033818839874584228,295.69317093917437
1,0.003639028000179678,274.7986550118946
1,0.0032822990033309907,304.66450466126497
1,0.00332374798017554,300.8651696712535
1,0.0033179539896082133,301.39055669005245
1,0.003414103004615754,292.90270347673555
1,0.003381775983143598,295.70261453877555
1,0.003329021012177691,300.38861164947906
1,0.0034271689946763217,291.78601975956684
1,0.0032855419849511236,304.36378672996204
1,0.0035161390260327607,284.4028613761311
1,0.003557445015758276,281.10062012774307
1,0.003705551993334666,269.86532689292784
1,0.0035494909971021116,281.73053567861524
1,0.003985125018516555,250.93315651418268
1,0.0035804260114673525,279.2963733358014
1,0.003749321011127904,266.7149590637936
1,0.0038596589874941856,259.09024689490303
1,0.003500803984934464,285.6486693637948
1,0.003429128002608195,291.61932690742367
1,0.003423319023568183,292.1141713978159
1,0.0034305709996260703,291.4966634152155
1,0.0033290740102529526,300.3838295334315
1,0.0032222610025200993,310.3410925489616
1,0.003223925014026463,310.18091166800065
1,0.00341408301028423,292.90441884034556
1,0.003264445986133069,306.3306926344827
1,0.0032300449965987355,309.5932103277225
1,0.003199233004124835,312.5749198982006
1,0.003286124992882833,304.3097880226174
1,0.0032086370047181845,311.65881292571777
1,0.0033659650071058422,297.0916209434483
1,0.0031938029860612005,313.1063513824512
1,0.003232766001019627,309.33262713249155
1,0.003239933983422816,308.6482641672698
1,0.0032740909955464303,305.4282857013584
1,0.003215939999790862,310.9510749780878
1,0.0032714339904487133,305.6763495517875
1,0.003278393007349223,305.0274929693557
1,0.0031724339933134615,315.21538418378435
1,0.00338691400247626,295.25402749195115
1,0.003234914009226486,309.1272278483576
1,0.0032560510153416544,307.12049512991763
1,0.003200652980012819,312.4362454301418
1,0.0031883560004644096,313.6412620969371
1,0.0032542819972150028,307.28744492818834
1,0.0032450639992021024,308.1603321986501
1,0.003175019985064864,314.9586474113392
1,0.003163774003041908,316.07820250072194
1,0.0032356760057155043,309.05442888397914
1,0.0033809870074037462,295.77161870488766
1,0.0032375090231653303,308.87944800916557
1,0.0032176729873754084,310.7836016660226
1,0.00319995399331674,312.504492904757
1,0.0032481279922649264,307.8696413384554
1,0.003225581021979451,310.02166530181506
1,0.0033313579915557057,300.1778861757849
1,0.0032525389979127795,307.4521168360227
1,0.0031796419934835285,314.5008155161605
1,0.0031854469852987677,313.92768569532745
1,0.0031723270076327026,315.22601471852477
1,0.0031863079930189997,313.84285580393896
1,0.0031547429971396923,316.9830318687351
1,0.0031612750026397407,316.32806357086173
1,0.0033587930083740503,297.72599785304647
1,0.0032870949944481254,304.2199880712274
1,0.0033093179808929563,302.1770666263292
1,0.0031807839986868203,314.3878994653041
1,0.003356972010806203,297.8875000390135
1,0.0034001980093307793,294.10051922147267
1,0.003311903972644359,301.94112156022425
1,0.0032570740149822086,307.02403304318597
1,0.0032730339735280722,305.5269233646478
1,0.0032815890153869987,304.7304203271992
1,0.003302530007204041,302.79815711549315
1,0.003313516004709527,301.79422660964724
1,0.0032937100040726364,303.6089998097923
1,0.003408307005884126,293.40079936273133
1,0.003500425023958087,285.6795940937639
1,0.0032640210120007396,306.37057675895056
1,0.0031647090218029916,315.98481664841404
1,0.003268235013820231,305.9755481999756
1,0.0033924859890248626,294.7690876941368
1,0.0034184590040240437,292.52946980579515
1,0.003711539990035817,269.4299408559922
1,0.0033799189841374755,295.86507981202124
1,0.003378477005753666,295.991358916152
1,0.003420738998102024,292.3344927966863
1,0.003423207002924755,292.1237305093176
1,0.003516617987770587,284.3641258384068
1,0.003358562011271715,297.7464750223121
1,0.003392389015061781,294.7775138877427
1,0.003527248976752162,283.5070636042214
1,0.0035160469997208565,284.41030511804627
1,0.003275288996519521,305.3165693356061
1,0.0033014339860528708,302.8986810654301
1,0.003506485983962193,285.1857969984066
1,0.003374293999513611,296.35829010280236
1,0.0032265539921354502,309.9281779996385
1,0.003261408011894673,306.6160371081761
1,0.0033914009982254356,294.8633914194323
1,0.003337550995638594,299.6208900798125
1,0.0033816929790191352,295.7098726005728
1,0.0034343439911026508,291.17642338411594
1,0.003307692997623235,302.3255183351528
1,0.003326755977468565,300.59313240069145
1,0.0034021140018012375,293.93488856356765
1,0.003424215014092624,292.03773591448606
1,0.0035429580020718277,282.2500293300758
1,0.0033818389929365367,295.6971050628506
1,0.003429018019232899,291.62868039512625
1,0.0034092710120603442,293.31783729204454
1,0.003308863000711426,302.21861702493993
1,0.0033110390068031847,302.01999974790454
1,0.0033728720154613256,296.4832331069712
